Wall time,Step,Value
1520837228.243654,185,0.026648439466953278
1520837228.394627,186,0.01672528311610222
1520837228.544501,187,0.015407183207571507
1520837228.697977,188,0.016755903139710426
1520837230.156896,193,0.01469939574599266
1520837230.307412,194,0.04873848706483841
1520837231.720929,198,0.015562599524855614
1520837232.786717,200,0.013600951991975307
1520837232.938918,201,0.032197922468185425
1520837234.349408,205,0.014232270419597626
1520837234.65003,207,0.06570343673229218
1520837236.001441,210,0.01708468422293663
1520837237.491145,215,0.014345093630254269
1520837238.116211,219,0.0464169979095459
1520837239.246051,220,0.013249803334474564
1520837239.545806,222,0.014559214934706688
1520837239.691508,223,0.030174698680639267
1520837239.841416,224,0.026352843269705772
1520837241.024543,227,0.01692713424563408
1520837241.325488,229,0.012879891321063042
1520837243.911162,235,0.011379927396774292
1520837244.061052,236,0.01205521635711193
1520837244.21188,237,0.01160395983606577
1520837244.362945,238,0.013480179943144321
1520837245.692521,241,0.012806423008441925
1520837245.844523,242,0.010501103475689888
1520837247.097154,245,0.03045518323779106
1520837247.403214,247,0.015443222597241402
1520837252.168397,260,0.010572494938969612
1520837252.465603,262,0.009638381190598011
1520837252.767648,264,0.048556938767433167
1520837256.020066,274,0.016211044043302536
1520837256.973317,275,0.01086341217160225
1520837257.265203,277,0.011549251154065132
1520837257.411387,278,0.010331779718399048
1520837258.66896,280,0.00880943238735199
1520837258.8212,281,0.008803566917777061
1520837260.176634,285,0.016520464792847633
1520837260.521204,287,0.008642286993563175
1520837260.673379,288,0.008806070312857628
1520837262.111977,292,0.008465194143354893
1520837263.344746,295,0.007755705155432224
1520837263.496933,296,0.008057964965701103
1520837263.646422,297,0.014040658250451088
1520837263.795629,298,0.007576075382530689
1520837263.942951,299,0.007607446052134037
1520837264.928203,300,0.01004900224506855
1520837265.229019,302,0.019455652683973312
1520837268.068479,310,0.008297969587147236
1520837268.371784,312,0.008602103218436241
1520837268.523384,313,0.00952894240617752
1520837268.676727,314,0.007681197486817837
1520837269.660822,316,0.007385183125734329
1520837270.117435,319,0.012665687128901482
1520837272.655345,325,0.007747287396341562
1520837273.109845,328,0.02099873311817646
1520837274.318969,330,0.008563565090298653
1520837274.474014,331,0.008414071053266525
1520837274.924646,334,0.008715408854186535
1520837275.779457,335,0.009775569662451744
1520837276.239559,338,0.008287515491247177
1520837276.393329,339,0.03971505165100098
1520837277.774149,340,0.054236359894275665
1520837277.940301,341,0.009197095409035683
1520837278.09182,342,0.021090002730488777
1520837278.401535,344,0.020356016233563423
1520837279.382439,345,0.009578356519341469
1520837279.683579,347,0.008234355598688126
1520837279.832371,348,0.016002178192138672
1520837280.759454,350,0.009102556854486465
1520837282.425849,356,0.007041935343295336
1520837282.577225,357,0.008019326254725456
1520837282.879594,359,0.018709227442741394
1520837283.879193,360,0.011088895611464977
1520837284.1827,362,0.014470793306827545
1520837284.486056,364,0.006791910156607628
1520837285.709115,366,0.007235366851091385
1520837285.858939,367,0.008447199128568172
1520837286.008562,368,0.008047617971897125
1520837286.159748,369,0.007482597604393959
1520837287.283698,371,0.006018622312694788
1520837288.636913,375,0.005849664565175772
1520837289.24853,379,0.006985710468143225
1520837290.269507,380,0.014459560625255108
1520837290.567129,382,0.01698307879269123
1520837290.715979,383,0.005636502988636494
1520837290.866711,384,0.005646714009344578
1520837291.678278,385,0.0057837143540382385
1520837291.828669,386,0.006210506893694401
1520837295.160333,397,0.006294809281826019
1520837296.486258,400,0.005847947672009468
1520837296.636669,401,0.005543792620301247
1520837296.785522,402,0.006624630652368069
1520837297.086527,404,0.006258889567106962
1520837298.192183,405,0.021677009761333466
1520837298.344884,406,0.006654711905866861
1520837298.790431,409,0.008231507614254951
1520837299.89824,411,0.009027929976582527
1520837301.225582,415,0.00601483229547739
1520837301.678381,418,0.02519555762410164
1520837303.443163,424,0.005479882471263409
1520837304.29742,425,0.009465460665524006
1520837304.455331,426,0.005406479351222515
1520837304.905353,429,0.00840083323419094
1520837306.227066,431,0.005906146485358477
1520837306.534336,433,0.005917760077863932
1520837306.68471,434,0.005383359268307686
1520837307.502026,435,0.01704655960202217
1520837307.655732,436,0.04995446279644966
1520837307.954508,438,0.04858110845088959
1520837309.055933,440,0.00920877419412136
1520837309.51687,443,0.011223193258047104
1520837309.667302,444,0.009789657779037952
1520837311.032408,446,0.005999709479510784
1520837311.183918,447,0.011704809963703156
1520837312.734053,452,0.015429609455168247
1520837314.021092,455,0.07516643404960632
1520837314.168031,456,0.007783581502735615
1520837314.318607,457,0.02731313928961754
1520837315.604261,460,0.012175758369266987
1520837317.41336,465,0.005609548185020685
1520837317.565468,466,0.005329386331140995
1520837317.716519,467,0.006748691201210022
1520837319.030741,471,0.004778267815709114
1520837319.17893,472,0.005369099788367748
1520837319.32772,473,0.008173778653144836
1520837320.757197,476,0.005958958528935909
1520837320.913582,477,0.004609681665897369
1520837321.067151,478,0.01689615473151207
1520837322.357733,481,0.005353718996047974
1520837322.506573,482,0.00864986889064312
1520837322.656713,483,0.005347278900444508
1520837323.745024,486,0.005535951815545559
1520837323.897375,487,0.050617851316928864
1520837324.050005,488,0.004973845090717077
1520837325.717769,493,0.0051371194422245026
1520837326.794236,496,0.004803476855158806
1520837327.098615,498,0.005237130913883448
1520837327.25012,499,0.030157100409269333
1520837328.279201,500,0.012762296944856644
1520837328.74172,503,0.005787320900708437
1520837328.894542,504,0.004454607143998146
1520837329.962146,506,0.010143587365746498
1520837330.412314,509,0.009209044277668
1520837331.554727,512,0.05890124663710594
1520837331.706446,513,0.006249445490539074
1520837331.8571,514,0.006259254179894924
1520837333.162438,517,0.01464616134762764
1520837333.315564,518,0.01147393137216568
1520837333.470244,519,0.01703447848558426
1520837334.257257,520,0.00708792544901371
1520837334.405926,521,0.03767753392457962
1520837334.552492,522,0.0053483182564377785
1520837334.702039,523,0.010706308297812939
1520837334.852771,524,0.004652135074138641
1520837335.782133,525,0.0054252538830041885
1520837337.194261,530,0.005035489331930876
1520837337.345783,531,0.024616459384560585
1520837337.808063,534,0.004135714378207922
1520837338.889375,536,0.0043743266724050045
1520837339.342223,539,0.008104264736175537
1520837340.569497,541,0.02136637642979622
1520837340.871779,543,0.012528575025498867
1520837342.29373,548,0.004100164398550987
1520837342.444632,549,0.00387708842754364
1520837343.239041,550,0.008336575701832771
1520837343.391736,551,0.004492395557463169
1520837343.542913,552,0.03125714138150215
1520837343.694737,553,0.005703582428395748
1520837345.452964,559,0.004476919304579496
1520837346.534202,562,0.00411325553432107
1520837346.688375,563,0.004079542122781277
1520837347.965548,566,0.0042141578160226345
1520837349.518998,571,0.0038316533900797367
1520837349.818201,573,0.02167242392897606
1520837351.131166,576,0.00480199558660388
1520837351.280028,577,0.004719904158264399
1520837351.574987,579,0.007258213125169277
1520837352.508539,580,0.018566247075796127
1520837353.877423,585,0.004359062761068344
1520837354.030376,586,0.0225235503166914
1520837354.330379,588,0.0034794036764651537
1520837355.708544,592,0.005394399166107178
1520837356.008194,594,0.0049423458985984325
1520837357.078241,597,0.021271323785185814
1520837357.379228,599,0.003714179852977395
1520837358.623029,601,0.007129710633307695
1520837358.774698,602,0.005122629459947348
1520837359.985552,605,0.005882129538804293
1520837360.138609,606,0.0037046032957732677
1520837360.292578,607,0.005827468819916248
1520837361.601782,611,0.003820282407104969
1520837361.752673,612,0.00400401558727026
1520837362.055558,614,0.004348035901784897
1520837363.074902,615,0.0036947864573448896
1520837365.090854,622,0.0038895513862371445
1520837366.779315,627,0.00368091301061213
1520837366.932265,628,0.017959093675017357
1520837369.230655,635,0.006993081420660019
1520837369.529413,637,0.0037718748208135366
1520837371.362343,643,0.0038017909973859787
1520837371.511104,644,0.006369452457875013
1520837372.966616,649,0.004409759771078825
1520837374.018616,651,0.008335530757904053
1520837374.475597,654,0.004610177595168352
1520837375.490705,655,0.012812264263629913
1520837375.79257,657,0.005415334366261959
1520837376.092913,659,0.005992356687784195
1520837377.002209,660,0.0077124061062932014
1520837377.304181,662,0.004721642471849918
1520837377.452105,663,0.026291092857718468
1520837377.601753,664,0.0041288817301392555
1520837378.661717,666,0.003736240090802312
1520837378.960593,668,0.05400466173887253
1520837379.964773,670,0.004410893656313419
1520837380.118319,671,0.005868838168680668
1520837381.558823,676,0.01742713153362274
1520837382.017524,679,0.02050539292395115
1520837383.285758,682,0.004035981837660074
1520837383.587034,684,0.015843354165554047
1520837384.360917,685,0.004207530990242958
1520837384.978806,689,0.02425353042781353
1520837386.291032,690,0.0039215367287397385
1520837386.441559,691,0.0077493214048445225
1520837387.714723,695,0.01431770995259285
1520837387.864526,696,0.020075466483831406
1520837388.017574,697,0.0511929877102375
1520837389.427165,700,0.03626421093940735
1520837390.033373,704,0.0035111750476062298
1520837390.879757,705,0.0033646258525550365
1520837391.180866,707,0.010957675985991955
1520837392.524375,710,0.00472014956176281
1520837393.126769,714,0.013233134523034096
1520837394.378269,717,0.0038246435578912497
1520837395.735115,721,0.005159333348274231
1520837396.041745,723,0.003907411824911833
1520837396.193142,724,0.007666099816560745
1520837397.278283,725,0.005192685406655073
1520837397.429778,726,0.004117682576179504
1520837397.582082,727,0.005926617421209812
1520837398.954039,731,0.00511887576431036
1520837399.407978,734,0.03204459697008133
1520837400.696104,737,0.0032286907080560923
1520837401.801698,740,0.0031169825233519077
1520837402.102433,742,0.0027278708294034004
1520837402.401698,744,0.029644722118973732
1520837403.193153,745,0.002555382903665304
1520837404.900298,751,0.0038495489861816168
1520837405.348568,754,0.006929402705281973
1520837406.331008,756,0.004904134199023247
1520837406.634537,758,0.003961966373026371
1520837407.721105,760,0.0031938180327415466
1520837408.02174,762,0.028607096523046494
1520837408.322001,764,0.005198403261601925
1520837409.48317,767,0.004791743587702513
1520837409.633463,768,0.004617241211235523
1520837410.647464,770,0.00492854043841362
1520837410.949497,772,0.0029048467986285686
1520837412.478629,777,0.0030812141485512257
1520837413.879423,782,0.0029554166831076145
1520837415.616369,789,0.0027701666112989187
1520837416.67976,790,0.007619400508701801
1520837417.128932,793,0.010644493624567986
1520837418.510396,798,0.0025632730685174465
1520837418.661757,799,0.0023821797221899033
1520837420.382109,804,0.0026293443515896797
1520837421.851464,809,0.002416075672954321
1520837422.935415,810,0.0025814741384238005
1520837423.539509,814,0.0036136452108621597
1520837424.477698,815,0.0030501838773489
1520837425.079553,819,0.0025584991089999676
1520837426.061995,821,0.002239470835775137
1520837426.214303,822,0.009088657796382904
1520837426.364979,823,0.004265652038156986
1520837427.581907,826,0.0029890481382608414
1520837427.732796,827,0.0028826696798205376
1520837427.885068,828,0.008122581988573074
1520837428.037017,829,0.004161978140473366
1520837429.083441,831,0.004335126373916864
1520837429.385547,833,0.04825766384601593
1520837430.518807,835,0.0037947245873510838
1520837430.671663,836,0.00276322104036808
1520837432.137271,841,0.003651117440313101
1520837432.440587,843,0.001985456794500351
1520837433.593666,846,0.007969053462147713
1520837434.055443,849,0.0026157493703067303
1520837435.13196,850,0.020563926547765732
1520837435.590271,853,0.01885317824780941
1520837435.742408,854,0.002568191848695278
1520837436.644118,855,0.002654016949236393
1520837436.793543,856,0.0029953133780509233
1520837437.097924,858,0.007447600364685059
1520837437.25062,859,0.006627777591347694
1520837438.253696,860,0.012751380912959576
1520837438.708525,863,0.0031227983999997377
1520837439.666817,865,0.006798100657761097
1520837439.819944,866,0.0020281518809497356
1520837439.97634,867,0.00427781417965889
1520837440.280106,869,0.0022346354089677334
1520837441.304579,871,0.009899742901325226
1520837441.605446,873,0.006327450275421143
1520837442.966525,876,0.018436986953020096
1520837443.117572,877,0.0029915189370512962
1520837444.882832,883,0.0018878288101404905
1520837445.033815,884,0.0019003490451723337
1520837446.135889,886,0.0021604723297059536
1520837446.436751,888,0.006267925258725882
1520837447.693767,890,0.012126870453357697
1520837447.840392,891,0.0029278714209795
1520837449.064413,895,0.004481262061744928
1520837449.666378,899,0.005755317397415638
1520837450.726336,900,0.0025111387949436903
1520837450.874195,901,0.002675967290997505
1520837451.026106,902,0.002222605049610138
1520837451.328436,904,0.002439068164676428
1520837454.125472,913,0.0019954585004597902
1520837454.27782,914,0.0018612775020301342
1520837455.588555,917,0.02149641141295433
1520837456.966233,921,0.002170806983485818
1520837457.270501,923,0.00733823562040925
1520837459.108961,929,0.003199747297912836
1520837459.989359,930,0.002053216565400362
1520837460.138337,931,0.0015648605767637491
1520837460.292842,932,0.01193084567785263
1520837460.595603,934,0.0026776068843901157
1520837461.720522,936,0.01412120833992958
1520837463.122782,940,0.0029838273767381907
1520837463.426921,942,0.004724939353764057
1520837464.527828,945,0.0035595374647527933
1520837464.829582,947,0.00858053844422102
1520837467.677737,955,0.003827410051599145
1520837469.43672,961,0.004150657914578915
1520837469.58715,962,0.002527040895074606
1520837469.73985,963,0.019486229866743088
1520837470.939829,965,0.0022622793912887573
1520837471.240978,967,0.002487516961991787
1520837472.499201,970,0.002127867192029953
1520837473.107202,974,0.0027101878076791763
1520837474.050583,976,0.030903954058885574
1520837474.202383,977,0.0047499872744083405
1520837474.513209,979,0.00345554668456316
1520837475.593916,982,0.0018253129674121737
1520837475.744298,983,0.0027118721045553684
1520837475.89615,984,0.0025627203285694122
1520837477.107844,987,0.005703400354832411
1520837478.477011,990,0.0025670677423477173
1520837478.624133,991,0.004153417889028788
1520837479.078408,994,0.002109636552631855
1520837480.120099,995,0.002267535775899887
1520837482.141676,1003,0.0017216451233252883
1520837482.290364,1004,0.0016937414184212685
1520837483.120274,1005,0.006168492138385773
1520837483.272453,1006,0.0027963342145085335
1520837483.575747,1008,0.002642890438437462
1520837484.669031,1010,0.002554371953010559
1520837484.81794,1011,0.0013544175308197737
1520837484.968633,1012,0.0015740978997200727
1520837487.902759,1022,0.008205071091651917
1520837489.155228,1025,0.0016503487713634968
1520837489.30735,1026,0.0016195867210626602
1520837490.882967,1032,0.005073295906186104
1520837491.032994,1033,0.003311016596853733
1520837492.313277,1036,0.004189536441117525
1520837492.466408,1037,0.011614986695349216
1520837493.62601,1040,0.0029024742543697357
1520837493.776707,1041,0.0024813569616526365
1520837494.075866,1043,0.030743129551410675
1520837495.213962,1045,0.00943151768296957
1520837495.366644,1046,0.0029392309952527285
1520837496.838391,1051,0.02455425262451172
1520837496.992667,1052,0.0018902464071288705
1520837497.145248,1053,0.0028240762185305357
1520837497.297806,1054,0.004093451425433159
1520837498.181204,1055,0.004912496544420719
1520837498.331951,1056,0.0015106009086593986
1520837498.640874,1058,0.013088544830679893
1520837499.827667,1060,0.0026140608824789524
1520837500.132222,1062,0.0018919780850410461
1520837500.280252,1063,0.0016580810770392418
1520837500.428629,1064,0.0054595875553786755
1520837501.416713,1065,0.0020908424630761147
1520837502.021204,1069,0.01338912732899189
1520837503.298566,1071,0.001973446225747466
1520837503.450858,1072,0.00197410024702549
1520837503.60304,1073,0.012127415277063847
1520837504.584517,1075,0.002935610245913267
1520837506.169852,1081,0.006273448001593351
1520837507.681112,1085,0.0012964203488081694
1520837507.984441,1087,0.0026510031893849373
1520837508.137186,1088,0.001458585262298584
1520837509.143185,1090,0.014041632413864136
1520837510.975884,1096,0.0016739604761824012
1520837511.424887,1099,0.0013637251686304808
1520837512.746864,1103,0.0038872319273650646
1520837513.931391,1106,0.00238127657212317
1520837514.231128,1108,0.04028177261352539
1520837514.382802,1109,0.0029043275862932205
1520837516.002093,1114,0.0015773535706102848
1520837516.745537,1115,0.011227196082472801
1520837516.895617,1116,0.002322716172784567
1520837517.347558,1119,0.004822412971407175
1520837518.387876,1121,0.002148512750864029
1520837518.691055,1123,0.0014661578461527824
1520837520.683769,1129,0.0013097079936414957
1520837521.685205,1131,0.001338846399448812
1520837521.987309,1133,0.007148485630750656
1520837523.294277,1136,0.0029883133247494698
1520837523.749465,1139,0.0015407877508550882
1520837524.958384,1141,0.00204611592926085
1520837525.262005,1143,0.0017707392107695341
1520837525.410919,1144,0.0027685724198818207
1520837526.52132,1146,0.002220484893769026
1520837526.821634,1148,0.0034380187280476093
1520837528.150832,1151,0.00574914226308465
1520837528.302028,1152,0.00811722595244646
1520837528.45262,1153,0.003776323748752475
1520837528.604119,1154,0.004503319039940834
1520837529.39889,1155,0.0015794119099155068
1520837529.549517,1156,0.007860374636948109
1520837531.026409,1160,0.018386319279670715
1520837531.634468,1164,0.0020667826756834984
1520837532.764378,1167,0.002655825112015009
1520837532.916551,1168,0.00165407860185951
1520837533.069467,1169,0.009857891127467155
1520837534.253089,1171,0.002189731691032648
1520837534.556049,1173,0.002398989163339138
1520837535.509242,1175,0.003673702012747526
1520837535.659306,1176,0.0020544659346342087
1520837535.810732,1177,0.009572358801960945
1520837537.241211,1181,0.0021383282728493214
1520837537.544093,1183,0.002136100083589554
1520837537.693402,1184,0.0025020730681717396
1520837540.820459,1194,0.0031525474041700363
1520837542.014167,1196,0.049859512597322464
1520837543.297599,1200,0.039545465260744095
1520837543.45086,1201,0.002948865294456482
1520837543.603808,1202,0.002337499288842082
1520837543.916423,1204,0.009853548370301723
1520837544.851547,1205,0.00184032809920609
1520837545.463898,1209,0.0018461409490555525
1520837546.233035,1210,0.016050094738602638
1520837546.538964,1212,0.004089918918907642
1520837547.75219,1215,0.00285719009116292
1520837547.903322,1216,0.0044484795071184635
1520837549.480226,1221,0.004124058410525322
1520837549.941504,1224,0.0047812191769480705
1520837550.92794,1226,0.00315902940928936
1520837552.936507,1233,0.003835187992081046
1520837554.269192,1237,0.005562308244407177
1520837554.57531,1239,0.0042107016779482365
1520837555.551933,1241,0.0026279925368726254
1520837555.703571,1242,0.0016580969095230103
1520837555.855444,1243,0.0017087215092033148
1520837557.286875,1247,0.0018614361761137843
1520837557.438179,1248,0.0029862390365451574
1520837557.591652,1249,0.0030696007888764143
1520837558.593479,1250,0.002158748684450984
1520837559.194774,1254,0.0019020631443709135
1520837560.09084,1255,0.001895787427201867
1520837560.404521,1257,0.0025635785423219204
1520837560.554782,1258,0.0029692286625504494
1520837561.838432,1261,0.004859661217778921
1520837561.989857,1262,0.005189867690205574
1520837563.301366,1266,0.0023222719319164753
1520837563.455774,1267,0.0022262409329414368
1520837563.761983,1269,0.014949822798371315
1520837565.161425,1272,0.00334267970174551
1520837566.297281,1275,0.002789096673950553
1520837566.44797,1276,0.002457262482494116
1520837566.911892,1279,0.0013335804687812924
1520837568.018008,1280,0.0021865954622626305
1520837568.169185,1281,0.0014396246988326311
1520837568.626627,1284,0.002449012827128172
1520837569.500394,1285,0.001626248238608241
1520837569.804443,1287,0.009341185912489891
1520837572.809229,1296,0.005994090810418129
1520837574.584213,1302,0.002251165919005871
1520837574.8931,1304,0.003524987492710352
1520837576.300802,1307,0.0024934690445661545
1520837576.602997,1309,0.00259469635784626
1520837577.504901,1310,0.011652013286948204
1520837577.80543,1312,0.001823569182306528
1520837577.957531,1313,0.003327658399939537
1520837578.111729,1314,0.019294656813144684
1520837579.064874,1316,0.014304238371551037
1520837579.216658,1317,0.010371051728725433
1520837580.658931,1321,0.0031405745539814234
1520837580.813618,1322,0.001899817492812872
1520837580.967128,1323,0.001401350600644946
1520837581.971111,1325,0.0016525877872481942
1520837582.27569,1327,0.008632497861981392
1520837582.429909,1328,0.001540542347356677
1520837583.985784,1331,0.0031604308169335127
1520837584.140528,1332,0.002258177613839507
1520837585.220347,1335,0.0012341801775619388
1520837585.370852,1336,0.0025960984639823437
1520837585.525669,1337,0.006326898001134396
1520837585.835925,1339,0.0021147625520825386
1520837587.012249,1342,0.0016510910354554653
1520837587.314753,1344,0.003035119967535138
1520837588.63859,1348,0.0014711986295878887
1520837588.795584,1349,0.014680106192827225
1520837589.793403,1351,0.0029344854410737753
1520837590.102845,1353,0.005021399352699518
1520837590.254395,1354,0.04583697393536568
1520837591.701357,1359,0.0026865899562835693
1520837593.35756,1364,0.007134329527616501
1520837594.404108,1367,0.002662189770489931
1520837594.558603,1368,0.00157739850692451
1520837595.727417,1370,0.004018375650048256
1520837596.185531,1373,0.001377776963636279
1520837597.242106,1375,0.0011742294300347567
1520837597.393629,1376,0.005658819805830717
1520837598.780461,1380,0.01425684243440628
1520837599.08156,1382,0.001094312290661037
1520837599.384649,1384,0.0015742226969450712
1520837601.865253,1390,0.011390326544642448
1520837602.16883,1392,0.0027751531451940536
1520837602.466318,1394,0.002889239462092519
1520837605.177883,1401,0.0013976898044347763
1520837605.329491,1402,0.002286447212100029
1520837605.633163,1404,0.001965155126526952
1520837607.025153,1408,0.01512420829385519
1520837607.176794,1409,0.0023846530821174383
1520837608.255941,1412,0.0014327560784295201
1520837608.407805,1413,0.0018765940330922604
1520837608.55673,1414,0.00883462093770504
1520837609.637058,1416,0.007085065357387066
1520837609.789694,1417,0.024300865828990936
1520837609.943047,1418,0.0016817551804706454
1520837610.09488,1419,0.008788293227553368
1520837611.36053,1422,0.007491488009691238
1520837611.507344,1423,0.0037853147368878126
1520837612.441476,1425,0.004454615525901318
1520837613.046402,1429,0.0015005050227046013
1520837614.691785,1434,0.013540135696530342
1520837615.510271,1435,0.009657252579927444
1520837616.120685,1439,0.00216210656799376
1520837617.363709,1442,0.0019533508457243443
1520837617.512626,1443,0.00121897307690233
1520837617.664799,1444,0.007620734162628651
1520837618.603537,1446,0.021693354472517967
1520837618.754795,1447,0.0045944927260279655
1520837620.403282,1454,0.0011604544706642628
1520837621.780145,1458,0.018070057034492493
1520837622.82304,1460,0.001982466783374548
1520837623.120739,1462,0.0012026855256408453
1520837623.423386,1464,0.048829324543476105
1520837624.476278,1465,0.0015964857302606106
1520837624.783888,1467,0.0022832213435322046
1520837625.907178,1470,0.0027531501837074757
1520837626.058504,1471,0.002591094933450222
1520837626.209638,1472,0.0025058542378246784
1520837627.755799,1478,0.006966857705265284
1520837627.910659,1479,0.004860760644078255
1520837628.905694,1480,0.002355969278141856
1520837629.057963,1481,0.0057056499645113945
1520837630.410867,1486,0.012830288149416447
1520837630.867503,1489,0.003404982155188918
1520837631.750744,1490,0.007789548486471176
1520837632.060207,1492,0.001036651199683547
1520837633.84126,1498,0.002326645888388157
1520837634.789988,1500,0.0017678183503448963
1520837635.395217,1504,0.020276177674531937
1520837636.715296,1507,0.0020773960277438164
1520837638.146829,1511,0.0029701318126171827
1520837638.296851,1512,0.0013935717288404703
1520837638.599865,1514,0.0012021473376080394
1520837639.893143,1517,0.01684856414794922
1520837640.045302,1518,0.0019407316576689482
1520837641.270809,1520,0.012428104877471924
1520837641.581195,1522,0.00254618632607162
1520837643.289175,1528,0.004061730578541756
1520837644.40631,1530,0.001541042234748602
1520837644.562401,1531,0.0021572494879364967
1520837644.716562,1532,0.0014787602704018354
1520837646.090221,1537,0.0015390232438221574
1520837646.391046,1539,0.004346035420894623
1520837647.5749,1541,0.0031068476382642984
1520837647.881642,1543,0.0014751486014574766
1520837648.034673,1544,0.011563805863261223
1520837648.881173,1545,0.020467787981033325
1520837649.03581,1546,0.0019577720668166876
1520837649.189194,1547,0.006294122897088528
1520837649.494906,1549,0.0248953178524971
1520837650.308299,1550,0.0013935088645666838
1520837650.914571,1554,0.0019494007574394345
1520837652.245121,1556,0.004010651260614395
1520837652.549229,1558,0.0037230264861136675
1520837653.652866,1561,0.003960801288485527
1520837653.802458,1562,0.0011504536960273981
1520837656.608702,1570,0.001226847991347313
1520837657.216409,1574,0.0020087577868252993
1520837658.025836,1575,0.0033434047363698483
1520837658.326602,1577,0.0009834071388468146
1520837658.477163,1578,0.0018738136859610677
1520837659.651988,1580,0.0016523953527212143
1520837659.801379,1581,0.002793470397591591
1520837659.951538,1582,0.009592743590474129
1520837660.256954,1584,0.004227502271533012
1520837661.180553,1585,0.0016942104557529092
1520837661.329256,1586,0.007868779823184013
1520837662.910626,1592,0.0015881368890404701
1520837664.246156,1595,0.003213783260434866
1520837664.549899,1597,0.001089789322577417
1520837664.856863,1599,0.005246168002486229
1520837665.914637,1601,0.006221514195203781
1520837666.066536,1602,0.005828424822539091
1520837666.217612,1603,0.0020492374897003174
1520837666.36943,1604,0.002980404533445835
1520837667.53679,1606,0.0012452926021069288
1520837667.842013,1608,0.006344495806843042
1520837669.158107,1612,0.014774884097278118
1520837669.460577,1614,0.001788345631211996
1520837670.219293,1615,0.00507105328142643
1520837670.370076,1616,0.0015745158307254314
1520837670.52263,1617,0.0010437520686537027
1520837670.822992,1619,0.0020933756604790688
1520837671.75848,1620,0.0014230881351977587
1520837671.909367,1621,0.0017461709212511778
1520837672.061377,1622,0.003433022415265441
1520837672.213281,1623,0.0029450547881424427
1520837673.159657,1625,0.0020269323140382767
1520837673.313575,1626,0.01608600839972496
1520837673.617781,1628,0.002949824556708336
1520837675.063595,1631,0.001725469483062625
1520837675.215926,1632,0.0012599386973306537
1520837675.520521,1634,0.023358799517154694
1520837676.701065,1637,0.003872515168040991
1520837676.853431,1638,0.002208566991612315
1520837678.208816,1641,0.00897773914039135
1520837678.359622,1642,0.0029088491573929787
1520837678.510444,1643,0.0026722487527877092
1520837679.56327,1645,0.00477284099906683
1520837679.867651,1647,0.002500311704352498
1520837680.019735,1648,0.0053158835507929325
1520837681.353111,1652,0.003790478687733412
1520837681.507726,1653,0.010808339342474937
1520837682.755419,1656,0.0012950818054378033
1520837682.910093,1657,0.0019061847124248743
1520837684.453447,1662,0.0035569421015679836
1520837684.605093,1663,0.0025659464299678802
1520837686.357284,1669,0.0016385683557018638
1520837687.320529,1671,0.0038975051138550043
1520837687.468663,1672,0.013879058882594109
1520837687.772944,1674,0.005589140113443136
1520837688.619105,1675,0.00238114595413208
1520837688.768185,1676,0.0013860685285180807
