Wall time,Step,Value
1520837241.024543,227,0.6924138069152832
1520837241.325488,229,0.8235294222831726
1520837243.911162,235,0.6949602365493774
1520837244.061052,236,0.6788036227226257
1520837244.21188,237,0.5481171607971191
1520837244.362945,238,0.7934839725494385
1520837245.692521,241,0.6898263096809387
1520837245.844523,242,0.7511311769485474
1520837247.097154,245,0.8418564200401306
1520837247.403214,247,0.562534749507904
1520837252.168397,260,0.739393949508667
1520837252.465603,262,0.8169642686843872
1520837252.767648,264,0.6728493571281433
1520837256.020066,274,0.8393911123275757
1520837256.973317,275,0.6912621259689331
1520837257.265203,277,0.6764227747917175
1520837257.411387,278,0.7481343150138855
1520837258.66896,280,0.8863261938095093
1520837258.8212,281,0.8872180581092834
1520837260.176634,285,0.753369927406311
1520837260.521204,287,0.8220859169960022
1520837260.673379,288,0.8354792594909668
1520837262.111977,292,0.886274516582489
1520837263.344746,295,0.5677965879440308
1520837263.496933,296,0.6322580575942993
1520837263.646422,297,0.5539112091064453
1520837263.795629,298,0.8409894108772278
1520837263.942951,299,0.7319148182868958
1520837264.928203,300,0.7893284559249878
1520837265.229019,302,0.5747698545455933
1520837268.068479,310,0.6924939751625061
1520837268.371784,312,0.8076398372650146
1520837268.523384,313,0.9237236976623535
1520837268.676727,314,0.6330532431602478
1520837269.660822,316,0.6238095164299011
1520837270.117435,319,0.32485875487327576
1520837272.655345,325,0.837837815284729
1520837273.109845,328,0.9028369784355164
1520837274.318969,330,0.801996648311615
1520837274.474014,331,0.6842105388641357
1520837274.924646,334,0.6165137887001038
1520837275.779457,335,0.8198019862174988
1520837276.239559,338,0.73209547996521
1520837276.393329,339,0.7926715016365051
1520837277.774149,340,0.8523967862129211
1520837277.940301,341,0.436860054731369
1520837278.09182,342,0.6432394981384277
1520837278.401535,344,0.34803450107574463
1520837279.382439,345,0.6462167501449585
1520837279.683579,347,0.7373868227005005
1520837279.832371,348,0.7367996573448181
1520837280.759454,350,0.8467261791229248
1520837282.425849,356,0.7906976938247681
1520837282.577225,357,0.6688382029533386
1520837282.879594,359,0.8066473007202148
1520837283.879193,360,0.9212185144424438
1520837284.1827,362,0.8334735035896301
1520837284.486056,364,0.7478260397911072
1520837285.709115,366,0.7798408269882202
1520837285.858939,367,0.7842696905136108
1520837286.008562,368,0.8708487153053284
1520837286.159748,369,0.8028169274330139
1520837287.283698,371,0.7511311769485474
1520837288.636913,375,0.7445255517959595
1520837289.24853,379,0.4273504316806793
1520837290.269507,380,0.7593622803688049
1520837290.567129,382,0.8307952880859375
1520837290.715979,383,0.6017698645591736
1520837290.866711,384,0.5730994343757629
1520837291.678278,385,0.5666666626930237
1520837291.828669,386,0.7431906461715698
1520837295.160333,397,0.5203251242637634
1520837296.486258,400,0.8225806355476379
1520837296.636669,401,0.8536585569381714
1520837296.785522,402,0.6298157572746277
1520837297.086527,404,0.5916954874992371
1520837298.192183,405,0.8528359532356262
1520837298.344884,406,0.7147834897041321
1520837298.790431,409,0.5852090120315552
1520837299.89824,411,0.5095541477203369
1520837301.225582,415,0.7346938848495483
1520837301.678381,418,0.8959058523178101
1520837303.443163,424,0.7775281071662903
1520837304.29742,425,0.8633962273597717
1520837304.455331,426,0.8152492642402649
1520837304.905353,429,0.75
1520837306.227066,431,0.7150837779045105
1520837306.534336,433,0.8881579041481018
1520837306.68471,434,0.8391607403755188
1520837307.502026,435,0.8410237431526184
1520837307.655732,436,0.7907038331031799
1520837307.954508,438,0.5744580626487732
1520837309.055933,440,0.371257483959198
1520837309.51687,443,0.3757225573062897
1520837309.667302,444,0.460342139005661
1520837311.032408,446,0.661596953868866
1520837311.183918,447,0.8599624037742615
1520837312.734053,452,0.20172910392284393
1520837314.021092,455,0.7617902159690857
1520837314.168031,456,0.8339483141899109
1520837314.318607,457,0.9213011264801025
1520837315.604261,460,0.7304185032844543
1520837317.41336,465,0.8895522356033325
1520837317.565468,466,0.8355091214179993
1520837317.716519,467,0.8767869472503662
1520837319.030741,471,0.7881355285644531
1520837319.17893,472,0.8595848679542542
1520837319.32772,473,0.8169911503791809
1520837320.757197,476,0.7522816061973572
1520837320.913582,477,0.8947368264198303
1520837321.067151,478,0.6063863635063171
1520837322.357733,481,0.9108734130859375
1520837322.506573,482,0.8489757180213928
1520837322.656713,483,0.7585601210594177
1520837323.745024,486,0.8254716992378235
1520837323.897375,487,0.8002667427062988
1520837324.050005,488,0.7088607549667358
1520837325.717769,493,0.6608695387840271
1520837326.794236,496,0.7788461446762085
1520837327.098615,498,0.7748344540596008
1520837327.25012,499,0.8125079870223999
1520837328.279201,500,0.6626924872398376
1520837328.74172,503,0.5135565996170044
1520837328.894542,504,0.6315789222717285
1520837329.962146,506,0.8179787993431091
1520837330.412314,509,0.8495339751243591
1520837331.554727,512,0.6981709003448486
1520837331.706446,513,0.8554376363754272
1520837331.8571,514,0.43155452609062195
1520837333.162438,517,0.7835645079612732
1520837333.315564,518,0.9140983819961548
1520837333.470244,519,0.8797598481178284
1520837334.257257,520,0.7496757507324219
1520837334.405926,521,0.7152419686317444
1520837334.552492,522,0.7994428873062134
1520837334.702039,523,0.7756538987159729
1520837334.852771,524,0.8737863898277283
1520837335.782133,525,0.8761149644851685
1520837337.194261,530,0.7803030014038086
1520837337.345783,531,0.9202233552932739
1520837337.808063,534,0.7707006335258484
1520837338.889375,536,0.7278688549995422
1520837339.342223,539,0.5801281929016113
1520837340.569497,541,0.4841584265232086
1520837340.871779,543,0.810191810131073
1520837342.29373,548,0.8156028389930725
1520837342.444632,549,0.8079096078872681
1520837343.239041,550,0.8471760749816895
1520837343.391736,551,0.7163398861885071
1520837343.542913,552,0.900171160697937
1520837343.694737,553,0.8114217519760132
1520837345.452964,559,0.6153846383094788
1520837346.534202,562,0.758865237236023
1520837346.688375,563,0.8461538553237915
1520837347.965548,566,0.8888888955116272
1520837349.518998,571,0.7157894968986511
1520837349.818201,573,0.941559910774231
1520837351.131166,576,0.8072916865348816
1520837351.280028,577,0.8448485136032104
1520837351.574987,579,0.8575693964958191
1520837352.508539,580,0.5471857786178589
1520837353.877423,585,0.8047337532043457
1520837354.030376,586,0.9021327495574951
1520837354.330379,588,0.7572815418243408
1520837355.708544,592,0.8240740895271301
1520837356.008194,594,0.8953068852424622
1520837357.078241,597,0.8947802782058716
1520837357.379228,599,0.45652174949645996
1520837358.623029,601,0.8871759176254272
1520837358.774698,602,0.8456167578697205
1520837359.985552,605,0.7015177011489868
1520837360.138609,606,0.7830687761306763
1520837360.292578,607,0.6852589845657349
1520837361.601782,611,0.8261851072311401
1520837361.752673,612,0.8554913401603699
1520837362.055558,614,0.822601854801178
1520837363.074902,615,0.7828418016433716
1520837365.090854,622,0.6382978558540344
1520837366.779315,627,0.734375
1520837366.932265,628,0.7636778950691223
1520837369.230655,635,0.8862069249153137
1520837369.529413,637,0.8838383555412292
1520837371.362343,643,0.7796052694320679
1520837371.511104,644,0.6521008610725403
1520837372.966616,649,0.7425742745399475
1520837374.018616,651,0.5457646250724792
1520837374.475597,654,0.6829268336296082
1520837375.490705,655,0.7144664525985718
1520837375.79257,657,0.8230452537536621
1520837376.092913,659,0.8938193321228027
1520837377.002209,660,0.7318467497825623
1520837377.304181,662,0.5676392316818237
1520837377.452105,663,0.8365081548690796
1520837377.601753,664,0.8130081295967102
1520837378.661717,666,0.7719298005104065
1520837378.960593,668,0.6981593370437622
1520837379.964773,670,0.5905511975288391
1520837380.118319,671,0.7899461388587952
1520837381.558823,676,0.7100840210914612
1520837382.017524,679,0.850105345249176
1520837383.285758,682,0.8148148059844971
1520837383.587034,684,0.5557629466056824
1520837384.360917,685,0.7238658666610718
1520837384.978806,689,0.7121456861495972
1520837386.291032,690,0.7268170714378357
1520837386.441559,691,0.7333333492279053
1520837387.714723,695,0.6466214060783386
1520837387.864526,696,0.5602310299873352
1520837388.017574,697,0.9293373227119446
1520837389.427165,700,0.6001500487327576
1520837390.033373,704,0.6511628031730652
1520837390.879757,705,0.7430025339126587
1520837391.180866,707,0.8796250820159912
1520837392.524375,710,0.6951310634613037
1520837393.126769,714,0.8631772398948669
1520837394.378269,717,0.8182973265647888
1520837395.735115,721,0.6603448390960693
1520837396.041745,723,0.5252525210380554
1520837396.193142,724,0.6118343472480774
1520837397.278283,725,0.7351638674736023
1520837397.429778,726,0.6135265827178955
1520837397.582082,727,0.7837837934494019
1520837398.954039,731,0.8364388942718506
1520837399.407978,734,0.7680855989456177
1520837400.696104,737,0.8618504405021667
1520837401.801698,740,0.7637540698051453
1520837402.102433,742,0.7630922794342041
1520837402.401698,744,0.8156930208206177
1520837403.193153,745,0.8294434547424316
1520837404.900298,751,0.8633663654327393
1520837405.348568,754,0.7493455410003662
1520837406.331008,756,0.8426966071128845
1520837406.634537,758,0.7192118167877197
1520837407.721105,760,0.713178277015686
1520837408.02174,762,0.2588431239128113
1520837408.322001,764,0.6026058793067932
1520837409.48317,767,0.8253968358039856
1520837409.633463,768,0.7829614877700806
1520837410.647464,770,0.794459342956543
1520837410.949497,772,0.7599517703056335
1520837412.478629,777,0.7872044444084167
1520837413.879423,782,0.729763388633728
1520837415.616369,789,0.6740087866783142
1520837416.67976,790,0.8131610155105591
1520837417.128932,793,0.8919047713279724
1520837418.510396,798,0.7953216433525085
1520837418.661757,799,0.6691449880599976
1520837420.382109,804,0.6035714149475098
1520837421.851464,809,0.792792797088623
1520837422.935415,810,0.7883683443069458
1520837423.539509,814,0.8724696636199951
1520837424.477698,815,0.7802197933197021
1520837425.079553,819,0.6894586682319641
1520837426.061995,821,0.852867841720581
1520837426.214303,822,0.8216634392738342
1520837426.364979,823,0.7566264867782593
1520837427.581907,826,0.7714285850524902
1520837427.732796,827,0.8210180401802063
1520837427.885068,828,0.8575286865234375
1520837428.037017,829,0.7912957668304443
1520837429.083441,831,0.7776456475257874
1520837429.385547,833,0.8982382416725159
1520837430.518807,835,0.8770806789398193
1520837430.671663,836,0.6315789222717285
1520837432.137271,841,0.6378162503242493
1520837432.440587,843,0.6985645890235901
1520837433.593666,846,0.7304127812385559
1520837434.055443,849,0.7128027677536011
1520837435.13196,850,0.5871840715408325
1520837435.590271,853,0.8720046877861023
1520837435.742408,854,0.55474454164505
1520837436.644118,855,0.5764411091804504
1520837436.793543,856,0.6890756487846375
1520837437.097924,858,0.9096671938896179
1520837437.25062,859,0.9143617153167725
1520837438.253696,860,0.7842768430709839
1520837438.708525,863,0.8112244606018066
1520837439.666817,865,0.9302569627761841
1520837439.819944,866,0.6666666865348816
1520837439.97634,867,0.7854453921318054
1520837440.280106,869,0.7716535329818726
1520837441.304579,871,0.6123308539390564
1520837441.605446,873,0.9365614652633667
1520837442.966525,876,0.8006584644317627
1520837443.117572,877,0.8169491291046143
1520837444.882832,883,0.7793427109718323
1520837445.033815,884,0.754045307636261
1520837446.135889,886,0.7495559453964233
1520837446.436751,888,0.6788766980171204
1520837447.693767,890,0.6740087866783142
1520837447.840392,891,0.7718040347099304
1520837449.064413,895,0.6000000238418579
1520837449.666378,899,0.7467398643493652
1520837450.726336,900,0.6732283234596252
1520837450.874195,901,0.8180242776870728
1520837451.026106,902,0.7766990065574646
1520837451.328436,904,0.8197879791259766
1520837454.125472,913,0.8355262875556946
1520837454.27782,914,0.764397919178009
1520837455.588555,917,0.7176642417907715
1520837456.966233,921,0.8151658773422241
1520837457.270501,923,0.8060731291770935
1520837459.108961,929,0.9121140241622925
1520837459.989359,930,0.7566607594490051
1520837460.138337,931,0.6399999260902405
1520837460.292842,932,0.8491834998130798
1520837460.595603,934,0.7911111116409302
1520837461.720522,936,0.7520763874053955
1520837463.122782,940,0.489130437374115
1520837463.426921,942,0.5848416090011597
1520837464.527828,945,0.7181664109230042
1520837464.829582,947,0.8123900294303894
1520837467.677737,955,0.7236514687538147
1520837469.43672,961,0.4702702760696411
1520837469.58715,962,0.5552825331687927
1520837469.73985,963,0.868928074836731
1520837470.939829,965,0.48590022325515747
1520837471.240978,967,0.6788511872291565
1520837472.499201,970,0.6831682920455933
1520837473.107202,974,0.6620450615882874
1520837474.050583,976,0.6855227947235107
1520837474.202383,977,0.7341317534446716
1520837474.513209,979,0.7727645635604858
1520837475.593916,982,0.8088642954826355
1520837475.744298,983,0.8579017519950867
1520837475.89615,984,0.6566037535667419
1520837477.107844,987,0.6041527390480042
1520837478.477011,990,0.5476772785186768
1520837478.624133,991,0.5378422141075134
1520837479.078408,994,0.6996699571609497
1520837480.120099,995,0.7279279232025146
1520837482.141676,1003,0.7634408473968506
1520837482.290364,1004,0.8367952704429626
1520837483.120274,1005,0.9002654552459717
1520837483.272453,1006,0.7874276041984558
1520837483.575747,1008,0.8306922316551208
1520837484.669031,1010,0.8430493474006653
1520837484.81794,1011,0.8659793734550476
1520837484.968633,1012,0.8952381014823914
1520837487.902759,1022,0.8664735555648804
1520837489.155228,1025,0.7731958627700806
1520837489.30735,1026,0.7494456768035889
1520837490.882967,1032,0.684438943862915
1520837491.032994,1033,0.8016937375068665
1520837492.313277,1036,0.5888538360595703
1520837492.466408,1037,0.5026575326919556
1520837493.62601,1040,0.7656675577163696
1520837493.776707,1041,0.6368715167045593
1520837494.075866,1043,0.7393162250518799
1520837495.213962,1045,0.6504237055778503
1520837495.366644,1046,0.7388535141944885
1520837496.838391,1051,0.8457625508308411
1520837496.992667,1052,0.6700767278671265
1520837497.145248,1053,0.8511151075363159
1520837497.297806,1054,0.7159479856491089
1520837498.181204,1055,0.9178187251091003
1520837498.331951,1056,0.6309012770652771
1520837498.640874,1058,0.6561782956123352
1520837499.827667,1060,0.678670346736908
1520837500.132222,1062,0.4751773178577423
1520837500.280252,1063,0.7607142925262451
1520837500.428629,1064,0.4678837060928345
1520837501.416713,1065,0.8089887499809265
1520837502.021204,1069,0.894507646560669
1520837503.298566,1071,0.6735904812812805
1520837503.450858,1072,0.7412790656089783
1520837503.60304,1073,0.6332122683525085
1520837504.584517,1075,0.8940972089767456
1520837506.169852,1081,0.7902041077613831
1520837507.681112,1085,0.7614213228225708
1520837507.984441,1087,0.8839471936225891
1520837508.137186,1088,0.7532467246055603
1520837509.143185,1090,0.7048539519309998
1520837510.975884,1096,0.7928730249404907
1520837511.424887,1099,0.7857142686843872
1520837512.746864,1103,0.6799637079238892
1520837513.931391,1106,0.47488582134246826
1520837514.231128,1108,0.9333088994026184
1520837514.382802,1109,0.8152424693107605
1520837516.002093,1114,0.6315789222717285
1520837516.745537,1115,0.7876273393630981
1520837516.895617,1116,0.678260862827301
1520837517.347558,1119,0.655683696269989
1520837518.387876,1121,0.8005214929580688
1520837518.691055,1123,0.8068459630012512
1520837520.683769,1129,0.900343656539917
1520837521.685205,1131,0.6639344096183777
1520837521.987309,1133,0.8391990065574646
1520837523.294277,1136,0.7066420912742615
1520837523.749465,1139,0.8203592896461487
1520837524.958384,1141,0.8070692420005798
1520837525.262005,1143,0.7652173638343811
1520837525.410919,1144,0.5619223713874817
1520837526.52132,1146,0.39759036898612976
1520837526.821634,1148,0.8838574290275574
1520837528.150832,1151,0.858618438243866
1520837528.302028,1152,0.7527521848678589
1520837528.45262,1153,0.5608342885971069
1520837528.604119,1154,0.695587158203125
1520837529.39889,1155,0.8220064640045166
1520837529.549517,1156,0.8905325531959534
1520837531.026409,1160,0.8594149351119995
1520837531.634468,1164,0.6969292163848877
1520837532.764378,1167,0.7428041100502014
1520837532.916551,1168,0.8580858111381531
1520837533.069467,1169,0.6286594867706299
1520837534.253089,1171,0.789825975894928
1520837534.556049,1173,0.8315054774284363
1520837535.509242,1175,0.5935483574867249
1520837535.659306,1176,0.6683046817779541
1520837535.810732,1177,0.8351881504058838
1520837537.241211,1181,0.558922529220581
1520837537.544093,1183,0.734229564666748
1520837537.693402,1184,0.7410852909088135
1520837540.820459,1194,0.565891444683075
1520837542.014167,1196,0.5406885147094727
1520837543.297599,1200,0.8313704133033752
1520837543.45086,1201,0.22660097479820251
1520837543.603808,1202,0.5562129616737366
1520837543.916423,1204,0.640208899974823
1520837544.851547,1205,0.8549222946166992
1520837545.463898,1209,0.8515406250953674
1520837546.233035,1210,0.6753420233726501
1520837546.538964,1212,0.5919811129570007
1520837547.75219,1215,0.5704917907714844
1520837547.903322,1216,0.6512928009033203
1520837549.480226,1221,0.6960557103157043
1520837549.941504,1224,0.5284671783447266
1520837550.92794,1226,0.5525525808334351
1520837552.936507,1233,0.7594142556190491
1520837554.269192,1237,0.8761268854141235
1520837554.57531,1239,0.8324084281921387
1520837555.551933,1241,0.9077053070068359
1520837555.703571,1242,0.7468671798706055
1520837555.855444,1243,0.5826086401939392
1520837557.286875,1247,0.6769230961799622
1520837557.438179,1248,0.8686746954917908
1520837557.591652,1249,0.7404343485832214
1520837558.593479,1250,0.7720685005187988
1520837559.194774,1254,0.7256636619567871
1520837560.09084,1255,0.800936758518219
1520837560.404521,1257,0.9384384155273438
1520837560.554782,1258,0.6696528792381287
1520837561.838432,1261,0.7320082187652588
1520837561.989857,1262,0.9285295605659485
1520837563.301366,1266,0.678185760974884
1520837563.455774,1267,0.8146639466285706
1520837563.761983,1269,0.7330009341239929
1520837565.161425,1272,0.6504723429679871
1520837566.297281,1275,0.8317214846611023
1520837566.44797,1276,0.7797001004219055
1520837566.911892,1279,0.6190475821495056
1520837568.018008,1280,0.6043360233306885
1520837568.169185,1281,0.6694214344024658
1520837568.626627,1284,0.6237623691558838
1520837569.500394,1285,0.6781116127967834
1520837569.804443,1287,0.8302945494651794
1520837572.809229,1296,0.5238467454910278
1520837574.584213,1302,0.574018120765686
1520837574.8931,1304,0.5078533887863159
1520837576.300802,1307,0.8403990268707275
1520837576.602997,1309,0.883164644241333
1520837577.504901,1310,0.8987646102905273
1520837577.80543,1312,0.8863345980644226
1520837577.957531,1313,0.804347813129425
1520837578.111729,1314,0.9098368287086487
1520837579.064874,1316,0.7286441922187805
1520837579.216658,1317,0.8323882222175598
1520837580.658931,1321,0.850269615650177
1520837580.813618,1322,0.8679962158203125
1520837580.967128,1323,0.8427876830101013
1520837581.971111,1325,0.6815286874771118
1520837582.27569,1327,0.6515254378318787
1520837582.429909,1328,0.8184747695922852
1520837583.985784,1331,0.8208422660827637
1520837584.140528,1332,0.6800574064254761
1520837585.220347,1335,0.7063196897506714
1520837585.370852,1336,0.9137499928474426
1520837585.525669,1337,0.7455111145973206
1520837585.835925,1339,0.7167070508003235
1520837587.012249,1342,0.5375000238418579
1520837587.314753,1344,0.7629427909851074
1520837588.63859,1348,0.6031745672225952
1520837588.795584,1349,0.8791635632514954
1520837589.793403,1351,0.8818604946136475
1520837590.102845,1353,0.44228431582450867
1520837590.254395,1354,0.8425931334495544
1520837591.701357,1359,0.5785123705863953
1520837593.35756,1364,0.9058021903038025
1520837594.404108,1367,0.8213096857070923
1520837594.558603,1368,0.5857142806053162
1520837595.727417,1370,0.8102127909660339
1520837596.185531,1373,0.5899279713630676
1520837597.242106,1375,0.7374301552772522
1520837597.393629,1376,0.8239936828613281
1520837598.780461,1380,0.8162046670913696
1520837599.08156,1382,0.6216215491294861
1520837599.384649,1384,0.732758641242981
1520837601.865253,1390,0.723973274230957
1520837602.16883,1392,0.8442996740341187
1520837602.466318,1394,0.8796536922454834
1520837605.177883,1401,0.6388888955116272
1520837605.329491,1402,0.6097946166992188
1520837605.633163,1404,0.6550079584121704
1520837607.025153,1408,0.8691545724868774
1520837607.176794,1409,0.34623217582702637
1520837608.255941,1412,0.8116438388824463
1520837608.407805,1413,0.8059298992156982
1520837608.55673,1414,0.5959449410438538
1520837609.637058,1416,0.8524590134620667
1520837609.789694,1417,0.7019490599632263
1520837609.943047,1418,0.8247734308242798
1520837610.09488,1419,0.8890398740768433
1520837611.36053,1422,0.6779501438140869
1520837611.507344,1423,0.6790924072265625
1520837612.441476,1425,0.9058501124382019
1520837613.046402,1429,0.7639902830123901
1520837614.691785,1434,0.7928906679153442
1520837615.510271,1435,0.8771198987960815
1520837616.120685,1439,0.8651535511016846
1520837617.363709,1442,0.6881720423698425
1520837617.512626,1443,0.7475728392601013
1520837617.664799,1444,0.7047125101089478
1520837618.603537,1446,0.8213081359863281
1520837618.754795,1447,0.41184040904045105
1520837620.403282,1454,0.541436493396759
1520837621.780145,1458,0.5719720721244812
1520837622.82304,1460,0.6918238997459412
1520837623.120739,1462,0.548872172832489
1520837623.423386,1464,0.8304293751716614
1520837624.476278,1465,0.5649484395980835
1520837624.783888,1467,0.4991452991962433
1520837625.907178,1470,0.7049952745437622
1520837626.058504,1471,0.8361682891845703
1520837626.209638,1472,0.4771084189414978
1520837627.755799,1478,0.7758186459541321
1520837627.910659,1479,0.7565139532089233
1520837628.905694,1480,0.3762376010417938
1520837629.057963,1481,0.2723880708217621
1520837630.410867,1486,0.81955885887146
1520837630.867503,1489,0.9062200784683228
1520837631.750744,1490,0.805837869644165
1520837632.060207,1492,0.7659574747085571
1520837633.84126,1498,0.6899082660675049
1520837634.789988,1500,0.2222222238779068
1520837635.395217,1504,0.7009472250938416
1520837636.715296,1507,0.7941176295280457
1520837638.146829,1511,0.6251097321510315
1520837638.296851,1512,0.8115183115005493
1520837638.599865,1514,0.6835442781448364
1520837639.893143,1517,0.8785297870635986
1520837640.045302,1518,0.8321678042411804
1520837641.270809,1520,0.9155491590499878
1520837641.581195,1522,0.8284839391708374
1520837643.289175,1528,0.6043707728385925
1520837644.40631,1530,0.5249999761581421
1520837644.562401,1531,0.6310904622077942
1520837644.716562,1532,0.39593908190727234
1520837646.090221,1537,0.6454183459281921
1520837646.391046,1539,0.7430998086929321
1520837647.5749,1541,0.8527640700340271
1520837647.881642,1543,0.7088607549667358
1520837648.034673,1544,0.9483876824378967
1520837648.881173,1545,0.9567477703094482
1520837649.03581,1546,0.9074960350990295
1520837649.189194,1547,0.5108538269996643
1520837649.494906,1549,0.6834975481033325
1520837650.308299,1550,0.6111111044883728
1520837650.914571,1554,0.41428571939468384
1520837652.245121,1556,0.42172524333000183
1520837652.549229,1558,0.2996254563331604
1520837653.652866,1561,0.8016260266304016
1520837653.802458,1562,0.7218934893608093
1520837656.608702,1570,0.6495176553726196
1520837657.216409,1574,0.7627118825912476
1520837658.025836,1575,0.8568548560142517
1520837658.326602,1577,0.5679012537002563
1520837658.477163,1578,0.7816513776779175
1520837659.651988,1580,0.6438746452331543
1520837659.801379,1581,0.7823185920715332
1520837659.951538,1582,0.8992404937744141
1520837660.256954,1584,0.7565691471099854
1520837661.180553,1585,0.6048110127449036
1520837661.329256,1586,0.8699038028717041
1520837662.910626,1592,0.7448071241378784
1520837664.246156,1595,0.7382550239562988
1520837664.549899,1597,0.6488888263702393
1520837664.856863,1599,0.8585533499717712
1520837665.914637,1601,0.8289180397987366
1520837666.066536,1602,0.5413375496864319
1520837666.217612,1603,0.7366985082626343
1520837666.36943,1604,0.7728155255317688
1520837667.53679,1606,0.8050541281700134
1520837667.842013,1608,0.8323232531547546
1520837669.158107,1612,0.8139814138412476
1520837669.460577,1614,0.8445297479629517
1520837670.219293,1615,0.8277430534362793
1520837670.370076,1616,0.8477508425712585
1520837670.52263,1617,0.735516369342804
1520837670.822992,1619,0.6119791865348816
1520837671.75848,1620,0.7113401889801025
1520837671.909367,1621,0.5329815149307251
1520837672.061377,1622,0.7767441868782043
1520837672.213281,1623,0.6334951519966125
1520837673.159657,1625,0.5888888835906982
1520837673.313575,1626,0.5554258823394775
1520837673.617781,1628,0.5457627177238464
1520837675.063595,1631,0.6759776473045349
1520837675.215926,1632,0.7259259223937988
1520837675.520521,1634,0.6899999976158142
1520837676.701065,1637,0.44786325097084045
1520837676.853431,1638,0.7307692170143127
1520837678.208816,1641,0.747319221496582
1520837678.359622,1642,0.6896551847457886
1520837678.510444,1643,0.8156352043151855
1520837679.56327,1645,0.6332505941390991
1520837679.867651,1647,0.6383647918701172
1520837680.019735,1648,0.88185054063797
1520837681.353111,1652,0.7333333492279053
1520837681.507726,1653,0.6300798654556274
1520837682.755419,1656,0.6707317233085632
1520837682.910093,1657,0.6225680708885193
1520837684.453447,1662,0.7779005765914917
1520837684.605093,1663,0.856453537940979
1520837686.357284,1669,0.8682170510292053
1520837687.320529,1671,0.8642350435256958
1520837687.468663,1672,0.7725302577018738
1520837687.772944,1674,0.7380437850952148
1520837688.619105,1675,0.4590163826942444
1520837688.768185,1676,0.6726342439651489
1520837689.222887,1679,0.6042296290397644
1520837690.602621,1684,0.7645650506019592
1520837691.65652,1686,0.9081233143806458
1520837691.957159,1688,0.8627319931983948
1520837692.107641,1689,0.8105695247650146
1520837693.57686,1693,0.6691449880599976
1520837694.913452,1697,0.930647611618042
1520837696.163312,1700,0.9313812255859375
1520837697.922265,1707,0.5766870975494385
1520837701.432127,1718,0.7915878295898438
1520837701.58569,1719,0.7643312215805054
1520837702.403089,1720,0.8114063739776611
1520837702.553746,1721,0.7522713541984558
